node_index,r_m,z_m,pressure_re_pa,pressure_im_pa,pressure_abs_pa,pressure_phase_rad,grad_p_abs_pa_per_m,velocity_abs_m_s,gorkov_potential_j,gorkov_force_r_n,gorkov_force_z_n,gorkov_force_abs_n,candidate_marker,candidate_score
615,0.0040870013924021939,0.021156187546529051,0,-23147.112941371473,23147.112941371473,-1.5707963267948966,23156432.369852748,0.036928463687727835,9.7898184117632261e-16,1.0577267842534944e-13,-1.8423432082696412e-13,2.1243856634765057e-13,0,0
616,0.0041573783372416961,0.02035928913039594,0,-15144.769581855751,15144.769581855751,-1.5707963267948966,21705660.580377277,0.034614861467354124,8.3517856878565913e-16,8.885228496922114e-14,-1.5434512833979318e-13,1.7809308573462054e-13,0,0
617,0.0038543173773111471,0.01591539961438863,0,-17949.455518460178,17949.455518460178,-1.5707963267948966,19665325.54872521,0.031361059805520605,6.9940082752522771e-16,2.9321751555986271e-14,9.5759487886794653e-14,1.0014811348523823e-13,0,0
618,0.011340228729063531,0.017781177831092291,0,18360.729312194402,18360.729312194402,1.5707963267948966,14800081.826138383,0.02360226634062574,4.121432631855312e-16,-5.7682927745737915e-14,4.3069038812951226e-15,5.7843492065769478e-14,0,0
619,0.0043976686305319916,0.025627040520374539,0,-52669.413870377735,52669.413870377735,-1.5707963267948966,26853656.511651661,0.04282457088097421,1.5290379694101041e-15,2.7686591737567226e-13,-6.0092949851530305e-14,2.8331236970194421e-13,0,0
620,0.0026992495749038202,0.026887395640582509,0,-98618.9274712802,98618.9274712802,-1.5707963267948966,22231235.034268178,0.035453015498411851,1.8575672253831222e-15,6.0514820843381874e-14,-7.9538189856838932e-15,6.1035291251567168e-14,0,0
621,0.003285998288338754,0.027428204814248121,0,-84052.525973007912,84052.525973007912,-1.5707963267948966,24953478.839741949,0.039794283614067588,1.8034674189603907e-15,1.2604312345368439e-13,1.5133966748302029e-14,1.2694843803489446e-13,0,0
622,0.003432055597478108,0.020696790101400991,0,-32784.896922020314,32784.896922020314,-1.5707963267948966,21843458.045632392,0.034834612446721716,9.3299931329219296e-16,2.5496618602107693e-14,-1.9351287596686041e-13,1.9518532405154554e-13,0,0
623,0.0095376993840566027,0.022440670672006221,0,38122.715064359887,38122.715064359887,1.5707963267948966,3406051.8528028973,0.0054317634148385759,1.7036300197789887e-16,-2.2205782097028689e-14,2.3906936024406203e-14,3.2628796309636846e-14,0,0
624,0.010263021772196689,0.022103170254316219,0,34853.771864801463,34853.771864801463,1.5707963267948966,7265330.4433224546,0.011586305142793588,2.1661048591666904e-16,-5.980861195672016e-14,3.1865914562955273e-14,6.7768035054316688e-14,0,0
625,0.010192646117417589,0.022900066687102209,0,34392.430902157335,34392.430902157335,1.5707963267948966,6133694.6863086503,0.0097816415705662737,1.8718972461072672e-16,-5.3572756858539457e-14,2.8628116161142446e-14,6.0742154327617095e-14,0,0
626,0.012861230701925261,0.01630926558063624,0,-7997.8060680550998,7997.8060680550998,-1.5707963267948966,15782504.35761885,0.025168973776396982,4.3562645433075761e-16,2.6572869019915603e-14,-8.9578495768221546e-16,2.6587963416553742e-14,0,0
627,0.01213591094087127,0.016646773244439719,0,4033.0835510091042,4033.0835510091042,1.5707963267948966,15970768.892058823,0.025469206554603555,4.4098690923111281e-16,-1.8976238181019256e-14,-7.9776082003689213e-15,2.058494226616549e-14,0,0
628,0.012438855675760909,0.021090696349419898,0,9317.1226257207854,9317.1226257207854,1.5707963267948966,13641721.948153779,0.021754984772884515,3.2949988184395941e-16,2.9565639920308359e-14,3.4717116667884155e-14,4.5600496199370585e-14,0,0
629,0.01236837722776906,0.021887557513769119,0,11422.234308357529,11422.234308357529,1.5707963267948966,13017275.628594453,0.020759155930665997,3.0534576615701198e-16,2.0779766988187725e-14,2.9230794645331091e-14,3.5864161382651806e-14,0,0
630,0.01171366534321744,0.0214281710581254,0,19527.229923585623,19527.229923585623,1.5707963267948966,12769766.172475487,0.020364442970712892,3.2030880206670645e-16,-2.0537867068578331e-14,3.5445068173629542e-14,4.0965312662786303e-14,0,0
631,0.012882501591110989,0.023940734029251919,0,5724.0704743575516,5724.0704743575516,1.5707963267948966,12129047.153412974,0.019342663421446468,2.5676702450049192e-16,3.3658352786205844e-14,1.2680271365702721e-15,3.3682229811872152e-14,0,0
632,0.012952135855769341,0.02314377047958684,0,4878.5032544314608,4878.5032544314608,1.5707963267948966,12188137.47258481,0.019436897052559448,2.5831418295788276e-16,4.6950823445588645e-14,1.0432384507488705e-14,4.809588827260525e-14,0,0
633,0.013606705991904441,0.023603134721321799,0,-2826.8513339737801,2826.8513339737801,-1.5707963267948966,11131589.333468312,0.017751978626157301,2.1424321927558848e-16,7.2814726453857303e-14,-2.2980474597809483e-15,7.2850980849110555e-14,0,0
634,0.0062804638700172111,0.020120895155749989,0,25729.470445491417,25729.470445491417,1.5707963267948966,15221973.45409417,0.024275073334996986,4.6757560813101487e-16,1.8545561871511942e-13,-6.7184146795892365e-14,1.9724983166963608e-13,0,0
635,0.0063369752254794319,0.019342263767737952,0,29214.190512509307,29214.190512509307,1.5707963267948966,13711996.062314821,0.021867053637014116,4.1213949573373937e-16,1.5839961968148332e-13,-4.7267995654859512e-14,1.6530185397770459e-13,0,0
636,0.0069882659386893394,0.01980618132966179,0,35776.610613778423,35776.610613778423,1.5707963267948966,10629735.312289499,0.016951652492077616,3.2704922718188785e-16,1.4439468980618948e-13,-3.6728593942337441e-14,1.4899267115266706e-13,0,0
637,0.0039827498324672174,0.024304979354082181,0,-55521.884529254035,55521.884529254035,-1.5707963267948966,26326418.598985396,0.041983764067484337,1.512679827729e-15,2.0227744882315594e-13,-1.1847226029090489e-13,2.34418093928008e-13,0,0
638,0.003502432553006547,0.019899891686212031,0,-25098.487308360254,25098.487308360254,-1.5707963267948966,20501089.393078208,0.03269388492662547,7.8906244916494054e-16,6.0460489999516482e-15,-1.5767463647137221e-13,1.5779051205598263e-13,0,0
639,0.0042277552634223496,0.01956239071261489,0,-8705.2893507295466,8705.2893507295466,-1.5707963267948966,20291861.448433142,0.032360220982505031,7.1702247212651668e-16,6.5136068949369501e-14,-1.1945204513744384e-13,1.3605696808945488e-13,0,0
640,0.0094673246148574176,0.02323756576278983,0,36590.605026828998,36590.605026828998,1.5707963267948966,2594244.4300907059,0.0041371425314384053,1.5012895370677987e-16,-6.3614632418945434e-15,2.1408285966197897e-14,2.2333448515365495e-14,0,0
641,0.015643195139082171,0.024184540719568739,0,-19383.434515445919,19383.434515445919,-1.5707963267948966,4001991.168151556,0.0063821310282708293,6.6461272332621679e-17,4.1684610514548026e-14,-1.7344717843645832e-14,4.5149152714367233e-14,0,0
642,0.016302228220866521,0.024638289656031011,0,-21749.337280717013,21749.337280717013,-1.5707963267948966,2500678.686093098,0.0039879295989605481,5.9716699005363953e-17,2.2878733616842847e-15,-2.0847156093047729e-14,2.0972321800101239e-14,0,0
643,0.0050234548985655138,0.018427991321108391,0,9979.5151962580057,9979.5151962580057,1.5707963267948966,17811111.289885323,0.028404072181814771,5.5668572109280661e-16,1.0572538144927883e-13,-4.1335001940387221e-14,1.1351845078227295e-13,0,0
644,0.0050938315547906718,0.017631092879484171,0,11210.542515898966,11210.542515898966,1.5707963267948966,17362840.356081311,0.027689197082021895,5.3222829782855079e-16,1.0560819585109345e-13,-1.7795615389228457e-15,1.0562318812738861e-13,0,0
645,0.0057487761160731968,0.018090490215653451,0,22327.018364908447,22327.018364908447,1.5707963267948966,15310519.954765772,0.024416281884850455,4.5531306042479503e-16,1.346411161361686e-13,-1.9375444222604189e-14,1.3602807795898787e-13,0,0
646,0.0053752460338268096,0.014443298393680399,0,545.19998972261487,545.19998972261487,1.5707963267948966,19544066.821112059,0.031167683794572045,6.5790551504360773e-16,1.8810415991225197e-13,7.8502645850789153e-14,2.0382796761452655e-13,0,0
647,0.0061006625978278113,0.01410599829022095,0,10718.026957109692,10718.026957109692,1.5707963267948966,17332069.981345754,0.027640126368194705,5.2927206487476403e-16,2.1328220136453722e-13,6.0914283488246419e-14,2.2181038603228085e-13,0,0
648,0.0060300956604997999,0.01490307265484503,0,14816.853117556309,14816.853117556309,1.5707963267948966,16589506.02951353,0.026455930741982773,4.9671853235700859e-16,1.9180083248849241e-13,5.6032620599855207e-14,1.9981795193266805e-13,0,0
649,0.010614904186373319,0.018118678642851119,0,29005.751899273349,29005.751899273349,1.5707963267948966,12457986.959779726,0.019867236529291749,3.5436182342808245e-16,-8.5436954938213119e-14,5.4352257240247137e-15,8.560966620531444e-14,0,0
650,0.0099599595159716794,0.017659281487052401,0,35564.249821487392,35564.249821487392,1.5707963267948966,9656298.6921539884,0.015399275238758638,2.9147070219778335e-16,-8.9974670617125658e-14,-6.9077186834102682e-15,9.0239447749137916e-14,0,0
651,0.01068528276645439,0.017321780371153291,0,26716.828247888963,26716.828247888963,1.5707963267948966,12861246.61675711,0.020510330394597293,3.5874960148995308e-16,-8.8827583495634754e-14,-1.0569758907538259e-14,8.9454230716257614e-14,0,0
652,0.005612365003910616,0.019679947570760921,0,16900.404361240599,16900.404361240599,1.5707963267948966,17464940.97387021,0.027852020909815884,5.549030433378785e-16,1.6436417907372255e-13,-8.0818491208255382e-14,1.8315897980649922e-13,0,0
653,0.014329133773431859,0.023265378548054029,0,-10265.508121683319,10265.508121683319,-1.5707963267948966,9028861.6270002481,0.014398676938174574,1.5130804139503395e-16,8.7202663068934898e-14,-2.8361905131396052e-15,8.7248773188744647e-14,0,0
654,0.01498751705788829,0.023725078778395099,0,-15519.451750607821,15519.451750607821,-1.5707963267948966,6546385.9376793671,0.010439776366422283,9.8732129503216548e-17,7.1357547702148297e-14,-1.2259902802164663e-14,7.240307197062079e-14,0,0
655,0.0090937279954550858,0.019590565419577571,0,43268.851026800163,43268.851026800163,1.5707963267948966,3540143.7683059177,0.0056456050098382402,2.1530723347094901e-16,-3.7810403775453566e-14,1.2166533330744104e-14,3.971965718571776e-14,0,0
656,0.0091642181489291138,0.01879367700262068,0,42814.757141433103,42814.757141433103,1.5707963267948966,4655608.1737202033,0.0074244794984629449,2.2700800828876213e-16,-5.1970936235106046e-14,6.1644659872994464e-15,5.2335254409069518e-14,0,0
657,0.0098191681534838971,0.019253074819491081,0,38854.060867510525,38854.060867510525,1.5707963267948966,8057093.0758363456,0.012848959819347071,2.6801455174575102e-16,-7.6863349342790983e-14,1.7644597974793663e-14,7.8862578640848531e-14,0,0
658,0.013093266699800829,0.021550034842376189,0,1436.5528084472396,1436.5528084472396,1.5707963267948966,12765578.485662403,0.020357764703614462,2.8088247080439416e-16,6.6325746313020502e-14,2.8062273853319011e-14,7.201802439527083e-14,0,0
659,0.0071290341865879701,0.018212385765550971,0,39040.735527007375,39040.735527007375,1.5707963267948966,8213545.7381460862,0.013098460967307816,2.7390346225039612e-16,1.0360519132456284e-13,-1.2197004581813723e-14,1.0432067192157102e-13,0,0
660,0.007854354387774546,0.017874884570330301,0,43026.102747867051,43026.102747867051,1.5707963267948966,3654784.5391194392,0.0058284271075820975,2.1456030255260529e-16,4.7048660287918315e-14,-7.1949742601829852e-15,4.7595630991642894e-14,0,0
661,0.0077839482251334489,0.018671780405863411,0,43191.121642411919,43191.121642411919,1.5707963267948966,4265904.0176809225,0.006803003117930812,2.2436932436006756e-16,5.8340864877532408e-14,-9.2440022290566903e-15,5.9068672677395585e-14,0,0
662,0.015702516427181099,0.023403558338237231,0,-18794.861051922926,18794.861051922926,-1.5707963267948966,3289632.464942439,0.005246104887286226,5.5189997993176157e-17,4.0461559989542969e-14,-9.4996984272667638e-15,4.1561786619398344e-14,0,0
663,0.01367429283370135,0.02280599159798738,0,-3849.3877062524421,3849.3877062524421,-1.5707963267948966,11025453.715292638,0.017582720026249759,2.1089930863464969e-16,8.1437678607485835e-14,8.719236643235901e-15,8.1903117062886588e-14,0,0
664,0.010917967142378899,0.022562568335164811,0,28892.031095355538,28892.031095355538,1.5707963267948966,9593087.2398929652,0.015298469476360245,2.4487461720418996e-16,-5.8459112923435533e-14,3.1361739408626946e-14,6.6340233512775732e-14,0,0
665,0.0098895750435543141,0.01845617904830819,0,37426.829052076711,37426.829052076711,1.5707963267948966,9007614.6339273583,0.014364793531627581,2.8468599794966381e-16,-8.478630910828031e-14,6.9969749858967933e-15,8.5074531272044763e-14,0,0
666,0.01047413351104671,0.019712473992480859,0,32938.371968019936,32938.371968019936,1.5707963267948966,10777067.055083293,0.017186608154802826,3.1230089612277636e-16,-7.7057198480732468e-14,2.8118250278801374e-14,8.2027116470349675e-14,0,0
667,0.0033936452762196451,0.023763725037615101,0,-65201.066617484554,65201.066617484554,-1.5707963267948966,25179617.646041725,0.040154915967249044,1.5318558925959899e-15,1.1864038807219311e-13,-1.5550494084992163e-13,1.9559480645113818e-13,0,0
668,0.0049530778110730769,0.019224889724641901,0,6802.566858805736,6802.566858805736,1.5707963267948966,18810513.080586158,0.029997857102906245,6.1420530942033074e-16,1.1725438240443203e-13,-8.2234298746444513e-14,1.432168638232393e-13,0,0
669,0.0048827010553044196,0.020021788157474182,0,1751.9564170238364,1751.9564170238364,1.5707963267948966,20237348.143501151,0.032273286494086173,7.0569338925458444e-16,1.3768879263679327e-13,-1.1658326265311483e-13,1.8041579960918894e-13,0,0
670,0.0069282806781410418,0.027011252794784411,0,7149.8561884423698,7149.8561884423698,1.5707963267948966,18887943.154445488,0.030121337854396055,6.1973412867067112e-16,3.6428617683924459e-13,-9.6264191399914567e-15,3.6441334577868052e-13,0,0
671,0.0085092853004642942,0.018334280701012881,0,44328.418058407275,44328.418058407275,1.5707963267948966,1027942.5273561771,0.0016392999443197542,2.0514588936802735e-16,-7.3205744424129391e-15,-3.1969830251988213e-15,7.9882107277111133e-15,0,0
672,0.0042981322145506373,0.018765492297037299,0,-4203.5781796221154,4203.5781796221154,-1.5707963267948966,19179187.611251574,0.030585796721618524,6.3536797306104052e-16,5.3401434937176435e-14,-7.1521655926648683e-14,8.9258391873478249e-14,0,0
673,0.013819236799666739,0.021212607454228798,0,-8074.9445083487481,8074.9445083487481,-1.5707963267948966,11356401.6060904,0.018110495504469203,2.2887061502708618e-16,9.3162971626104467e-14,2.9705879760480187e-14,9.7784347288052466e-14,0,0
674,0.013164241933312729,0.02075327657817902,0,-1240.3511716108001,1240.3511716108001,-1.5707963267948966,13213292.215565536,0.021071751208666504,3.0086057342081857e-16,7.2841558361202867e-14,3.4440183842107705e-14,8.0573065521715761e-14,0,0
675,0.0055636954917210636,0.020455148030983451,0,12164.798396192551,12164.798396192551,1.5707963267948966,19025592.677583523,0.030340852904713299,6.3874514798152796e-16,1.911959963830159e-13,-9.7241400521945878e-14,2.1450361071171673e-13,0,0
676,0.0022893677504715049,0.025567112258838641,0,-103691.45273485518,103691.45273485518,-1.5707963267948966,20216390.669450495,0.032239864794788756,1.8164522183296239e-15,1.6819178923426708e-14,-7.5692527973213391e-14,7.753865855580642e-14,0,0
677,0.0076824201052492803,0.02677473703176031,0,19462.407912479517,19462.407912479517,1.5707963267948966,13771022.809982399,0.02196118588817577,3.6581640714034772e-16,2.8162260692887547e-13,-8.4833085832531327e-15,2.8175034917091869e-13,0,0
678,0.0071024630111874466,0.02623044515179072,0,10366.291663366161,10366.291663366161,1.5707963267948966,17675286.982263003,0.028187467873697268,5.4919855428745448e-16,3.4405109954805733e-13,-1.3254835276795736e-14,3.4430633127847394e-13,0,0
679,0.0047460418408255857,0.024065427206604512,0,-34213.548019000213,34213.548019000213,-1.5707963267948966,26097917.758986708,0.041619364887259466,1.2941955067570625e-15,2.8488754360007645e-13,-1.0700191016533753e-13,3.0431943953273248e-13,0,0
680,0.0053340053708493054,0.024606426978371169,0,-23099.19480145755,23099.19480145755,-1.5707963267948966,25238300.559670139,0.040248499892890303,1.152278587161496e-15,3.5135307167806489e-13,-7.4957450006835986e-14,3.5925979498009336e-13,0,0
681,0.0045718551806898967,0.024846233851108991,0,-44081.675825902952,44081.675825902952,-1.5707963267948966,26621440.437157609,0.042454246871744504,1.4216774162872281e-15,2.8623583896055349e-13,-8.5752458297984078e-14,2.9880501938488148e-13,0,0
682,0.0064740973726003549,0.01775298911364475,0,32083.058569381643,32083.058569381643,1.5707963267948966,11881863.657681173,0.018948470283205478,3.4966202654007103e-16,1.3183757154851815e-13,-6.7812482280211699e-15,1.3201185779823222e-13,0,0
683,0.0065444764132167946,0.01695609088261674,0,31325.229394043963,31325.229394043963,1.5707963267948966,11806495.625671886,0.018828277950085376,3.4161492719583066e-16,1.3504237376847158e-13,9.4398504135317118e-15,1.3537190804909796e-13,0,0
684,0.0071994207391403719,0.01741548819799834,0,38698.824460122589,38698.824460122589,1.5707963267948966,7839117.4578836979,0.012501345620242119,2.608010247967799e-16,9.8498771697226378e-14,-3.3453662927129475e-15,9.8555565553117014e-14,0,0
